exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
1YB40kg,Incline Close-Grip Push-Up,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/1YB40kg.gif,"Step:1 Place your hands on an elevated surface, such as a bench or step, slightly wider than shoulder-width apart. | Step:2 Extend your legs behind you, resting on the balls of your feet, with your body forming a straight line from head to heels. | Step:3 Lower your chest towards the elevated surface by bending your elbows, keeping them close to your sides. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
cwsAI4G,Dumbbell Decline Shrug,2,dumbbell,traps,"shoulders, rhomboids",back,3,https://static.exercisedb.dev/media/cwsAI4G.gif,"Step:1 Set up a decline bench at a 45-degree angle. | Step:2 Lie face down on the bench with your chest and stomach resting against it. | Step:3 Hold a dumbbell in each hand with your arms fully extended towards the floor. | Step:4 Keeping your arms straight, raise your shoulders towards your ears as high as possible. | Step:5 Hold the contraction for a moment, then slowly lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
t8iSghb,Barbell Lunge,2,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/t8iSghb.gif,"Step:1 Start by standing with your feet shoulder-width apart and a barbell resting on your upper back. | Step:2 Take a step forward with your right foot, keeping your torso upright. | Step:3 Lower your body by bending your right knee until your thigh is parallel to the ground. | Step:4 Push through your right heel to return to the starting position. | Step:5 Repeat with your left leg, alternating legs for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
dCPESfR,Barbell Standing Bradford Press,2,barbell,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/dCPESfR.gif,"Step:1 Stand with your feet shoulder-width apart and hold the barbell in front of your shoulders with an overhand grip. | Step:2 Press the barbell overhead, fully extending your arms. | Step:3 Lower the barbell back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
f7Y9eDZ,Barbell Thruster,2,barbell,delts,"quadriceps, glutes, hamstrings, core",shoulders,5,https://static.exercisedb.dev/media/f7Y9eDZ.gif,"Step:1 Start by standing with your feet shoulder-width apart, holding a barbell at shoulder height with an overhand grip. | Step:2 Lower into a squat position by bending your knees and pushing your hips back. | Step:3 As you reach the bottom of the squat, explosively drive through your heels to stand up, simultaneously pressing the barbell overhead. | Step:4 Lower the barbell back to shoulder height as you lower back into the squat position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
r5DgrW9,Dumbbell Supported Squat,2,dumbbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/r5DgrW9.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand at your sides. | Step:2 Keeping your chest up and core engaged, slowly lower your body down by bending your knees and pushing your hips back. | Step:3 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
gfk9kD4,Barbell Overhead Squat,2,barbell,quads,"glutes, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/gfk9kD4.gif,"Step:1 Stand with your feet shoulder-width apart and toes slightly turned out. | Step:2 Hold the barbell with a wide grip, positioning it overhead with your arms fully extended. | Step:3 Engage your core and lower your body down into a squat position, keeping your chest up and knees tracking over your toes. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
DotAgEF,Barbell Reverse Grip Decline Bench Press,2,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/DotAgEF.gif,"Step:1 Lie on a decline bench with your feet secured and your head lower than your hips. | Step:2 Grasp the barbell with a reverse grip, slightly wider than shoulder-width apart. | Step:3 Unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in. | Step:4 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
zHEpuuc,Cable Assisted Inverse Leg Curl,2,cable,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/zHEpuuc.gif,"Step:1 Adjust the cable machine so that the ankle attachment is at the lowest setting. | Step:2 Lie face down on the bench with your legs straight and the ankle attachment secured to your ankles. | Step:3 Hold onto the handles of the bench for stability. | Step:4 Keeping your upper body stationary, exhale and curl your legs up towards your glutes by flexing your knees. | Step:5 Pause for a moment at the top of the movement, squeezing your hamstrings. | Step:6 Inhale and slowly lower your legs back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
ykA5tU7,Chest Stretch With Exercise Ball,2,stability ball,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/ykA5tU7.gif,"Step:1 Sit on the stability ball with your feet flat on the ground and your back straight. | Step:2 Hold the exercise ball with both hands and extend your arms straight out in front of you. | Step:3 Slowly bring the exercise ball towards your chest, feeling a stretch in your chest muscles. | Step:4 Hold the stretch for a few seconds, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
HBYyX94,Barbell Split Squat V. 2,2,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/HBYyX94.gif,"Step:1 Start by standing with your feet shoulder-width apart, holding a barbell across your upper back. | Step:2 Take a large step forward with your right foot, keeping your torso upright. | Step:3 Lower your body by bending your knees and hips until your right thigh is parallel to the ground. | Step:4 Pause for a moment, then push through your right heel to return to the starting position. | Step:5 Repeat with your left leg forward for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
KtRomty,Standing Wheel Rollerout,2,wheel roller,abs,"lower back, shoulders",waist,3,https://static.exercisedb.dev/media/KtRomty.gif,"Step:1 Start by standing tall with your feet shoulder-width apart and the wheel roller in front of you. | Step:2 Bend at your waist and slowly roll the wheel forward, keeping your back straight and your core engaged. | Step:3 Continue rolling forward until you feel a stretch in your abs and your body is extended as far as possible. | Step:4 Pause for a moment, then slowly roll the wheel back towards your body, returning to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,7.0,8.0,6.0,5.0,3.0,1.9
Snj1wSv,Plyo Push Up,2,body weight,pectorals,"triceps, shoulders, core",chest,4,https://static.exercisedb.dev/media/Snj1wSv.gif,"Step:1 Start in a high plank position with your hands slightly wider than shoulder-width apart. | Step:2 Lower your chest towards the ground by bending your elbows, keeping your body in a straight line. | Step:3 Push explosively off the ground, using your chest muscles to propel your upper body off the ground. | Step:4 Land softly with your hands back in the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
3s4NnTh,Dumbbell Standing Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/3s4NnTh.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing forward and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
bTpEUcm,Barbell Low Bar Squat,2,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/bTpEUcm.gif,"Step:1 Stand with your feet shoulder-width apart and the barbell resting on your upper back. | Step:2 Keeping your chest up and core engaged, slowly lower your body by bending your knees and pushing your hips back. | Step:3 Continue lowering until your thighs are parallel to the ground or slightly below. | Step:4 Pause for a moment, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
TUZLh71,Band Squat,2,band,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/TUZLh71.gif,"Step:1 Stand with your feet shoulder-width apart, with the band placed just above your knees. | Step:2 Keeping your chest up and core engaged, push your hips back and bend your knees to lower into a squat position. | Step:3 Make sure your knees are tracking over your toes and your weight is in your heels. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
6sMAmNv,Dumbbell Reverse Spider Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/6sMAmNv.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
T0yTjgW,Lever Chest Press,2,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/T0yTjgW.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back flat against the pad. | Step:2 Grasp the handles with an overhand grip and position your elbows at a 90-degree angle. | Step:3 Push the handles forward until your arms are fully extended, exhaling during the movement. | Step:4 Pause briefly at the end of the movement, then slowly return to the starting position, inhaling as you do so. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
9WTm7dq,Chest Dip,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/9WTm7dq.gif,Step:1 Position yourself on parallel bars with your arms fully extended and your body straight. | Step:2 Lower your body by bending your elbows until your shoulders are below your elbows. | Step:3 Push yourself back up to the starting position by straightening your arms. | Step:4 Repeat for the desired number of repetitions.,0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
OAguZoG,Lever Hammer Grip Preacher Curl,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/OAguZoG.gif,"Step:1 Adjust the seat height and position yourself on the leverage machine. | Step:2 Place your upper arms on the preacher pad, ensuring your chest is pressed against it. | Step:3 Grasp the handles with a hammer grip (palms facing each other). | Step:4 Keeping your upper arms stationary, exhale and curl the handles towards your shoulders. | Step:5 Pause for a moment at the top, squeezing your biceps. | Step:6 Inhale and slowly lower the handles back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
bBi35y3,Dumbbell Standing Alternate Overhead Press,2,dumbbell,delts,"triceps, core",shoulders,3,https://static.exercisedb.dev/media/bBi35y3.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand at shoulder level with your palms facing forward. | Step:2 Press one dumbbell overhead, fully extending your arm. | Step:3 Lower the dumbbell back to shoulder level. | Step:4 Repeat with the other arm. | Step:5 Continue alternating arms for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
Z5YStHW,Overhead Triceps Stretch,2,body weight,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/Z5YStHW.gif,"Step:1 Stand or sit upright with your feet shoulder-width apart. | Step:2 Extend one arm overhead, bending at the elbow so that your hand reaches towards the opposite shoulder blade. | Step:3 With your other hand, gently pull the elbow of the extended arm towards the opposite side of your head, feeling a stretch in your triceps. | Step:4 Hold the stretch for 15-30 seconds, then release. | Step:5 Repeat on the other side.",2.0,0.0,0.0,0.0,5.0,2.5,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.0,1.8,0.8,0.8,3.2,8.5,8.0,6.0,5.0,3.0,2.3
I1OBLnn,Weighted Svend Press,2,weighted,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/I1OBLnn.gif,"Step:1 Stand with your feet shoulder-width apart and hold a weight plate in front of your chest with both hands. | Step:2 Keep your elbows slightly bent and your palms facing each other. | Step:3 Press the weight plate straight out in front of you, fully extending your arms. | Step:4 Pause for a moment at the end of the movement, then slowly bring the weight plate back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
